Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2020-12-28,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-29,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-30,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-31,0.07,SOFR,-22.222222222222214,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-04,0.1,SOFR,42.85714285714285,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-05,0.11,SOFR,9.999999999999995,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-06,0.1,SOFR,-9.090909090909086,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-07,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-08,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-11,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-12,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-13,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-14,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-15,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-19,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-20,0.06,SOFR,-14.285714285714295,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-21,0.04,SOFR,-33.33333333333333,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-22,0.05,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-25,0.06,SOFR,19.99999999999999,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-26,0.03,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-27,0.03,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-28,0.04,SOFR,33.33333333333334,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-01-29,0.06,SOFR,49.999999999999986,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-01,0.07,SOFR,16.666666666666682,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-02,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-03,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-04,0.05,SOFR,-28.571428571428577,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-05,0.02,SOFR,-60,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-08,0.02,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-09,0.05,SOFR,150,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-10,0.06,SOFR,19.99999999999999,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-11,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-12,0.05,SOFR,-16.66666666666666,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-16,0.06,SOFR,19.99999999999999,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-17,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-18,0.03,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-19,0.02,SOFR,-33.33333333333333,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-22,0.03,SOFR,49.999999999999986,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-23,0.01,SOFR,-66.66666666666666,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-24,0.02,SOFR,100,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-25,0.03,SOFR,49.999999999999986,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-02-26,0.01,SOFR,-66.66666666666666,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-01,0.02,SOFR,100,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-02,0.04,SOFR,100,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-03,0.04,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-04,0.02,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-05,0.02,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-08,0.02,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-09,0.02,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-10,0.02,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-11,0.01,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-12,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-15,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-16,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-17,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-18,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-19,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-22,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-23,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-24,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-25,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-26,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-29,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-30,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-03-31,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-01,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-05,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-06,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-07,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-08,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-09,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-12,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-13,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-14,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-15,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-16,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-19,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-20,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-21,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-22,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-23,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-26,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-27,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-28,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-29,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-04-30,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-03,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-04,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-05,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-06,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-07,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-10,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-11,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-12,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-13,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-14,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-17,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-18,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-19,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-20,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-21,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-24,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-25,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-26,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-27,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-05-28,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-01,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-02,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-03,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-04,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-07,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-08,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-09,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-10,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-11,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-14,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-15,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-16,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-17,0.05,SOFR,400,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-18,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-21,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-22,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-24,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-25,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-28,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-29,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-06-30,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-01,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-02,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-06,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-08,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-09,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-12,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-13,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-14,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-15,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-16,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-19,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-20,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-21,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-22,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-26,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-27,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-28,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-29,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-07-30,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-02,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-03,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-04,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-05,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-06,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-09,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-10,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-11,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-12,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-13,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-16,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-17,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-18,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-19,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-20,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-24,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-25,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-26,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-27,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-30,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-08-31,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-01,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-02,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-03,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-08,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-09,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-10,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-13,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-14,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-15,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-16,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-17,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-20,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-21,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-22,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-24,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-27,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-28,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-29,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-09-30,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-01,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-04,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-05,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-06,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-08,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-12,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-13,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-14,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-15,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-18,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-19,0.03,SOFR,-40.00000000000001,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-20,0.03,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
