Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2007-06-28,6.3,MORTGAGE5US,-0.15847860538826922,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-05,6.29,MORTGAGE5US,-0.15873015873015534,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-12,6.35,MORTGAGE5US,0.9538950715421243,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-19,6.35,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-26,6.3,MORTGAGE5US,-0.7874015748031469,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-02,6.29,MORTGAGE5US,-0.15873015873015534,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-09,6.33,MORTGAGE5US,0.6359300476947541,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-16,6.35,MORTGAGE5US,0.3159557661927263,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-23,6.34,MORTGAGE5US,-0.1574803149606266,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-30,6.35,MORTGAGE5US,0.1577287066246023,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-06,6.32,MORTGAGE5US,-0.4724409448818797,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-13,6.17,MORTGAGE5US,-2.373417721518993,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-20,6.21,MORTGAGE5US,0.6482982171799033,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-27,6.15,MORTGAGE5US,-0.9661835748792208,NA,NA,NA,NA,NA,NA,NA,NA
2007-10-04,6.11,MORTGAGE5US,-0.6504065040650412,NA,NA,NA,NA,NA,NA,NA,NA
2007-10-11,6.12,MORTGAGE5US,0.1636661211129261,NA,NA,NA,NA,NA,NA,NA,NA
2007-10-18,6.11,MORTGAGE5US,-0.16339869281045402,NA,NA,NA,NA,NA,NA,NA,NA
2007-10-25,6.03,MORTGAGE5US,-1.3093289689034382,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-01,5.98,MORTGAGE5US,-0.8291873963515726,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-08,5.89,MORTGAGE5US,-1.505016722408039,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-15,5.96,MORTGAGE5US,1.1884550084889693,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-21,5.88,MORTGAGE5US,-1.342281879194632,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-29,5.86,MORTGAGE5US,-0.3401360544217614,NA,NA,NA,NA,NA,NA,NA,NA
2007-12-06,5.75,MORTGAGE5US,-1.877133105802053,NA,NA,NA,NA,NA,NA,NA,NA
2007-12-13,5.89,MORTGAGE5US,2.4347826086956466,NA,NA,NA,NA,NA,NA,NA,NA
2007-12-20,5.9,MORTGAGE5US,0.16977928692700636,NA,NA,NA,NA,NA,NA,NA,NA
2007-12-27,5.9,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-03,5.78,MORTGAGE5US,-2.0338983050847474,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-10,5.63,MORTGAGE5US,-2.5951557093425666,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-17,5.4,MORTGAGE5US,-4.085257548845463,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-24,5.13,MORTGAGE5US,-5.000000000000008,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-31,5.32,MORTGAGE5US,3.7037037037037113,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-07,5.21,MORTGAGE5US,-2.0676691729323364,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-14,5.19,MORTGAGE5US,-0.38387715930901295,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-21,5.37,MORTGAGE5US,3.4682080924855434,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28,5.43,MORTGAGE5US,1.1173184357541828,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-06,5.34,MORTGAGE5US,-1.6574585635359091,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-13,5.58,MORTGAGE5US,4.494382022471914,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-20,5.56,MORTGAGE5US,-0.3584229390681086,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-27,5.67,MORTGAGE5US,1.978417266187056,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-03,5.59,MORTGAGE5US,-1.4109347442680789,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-10,5.56,MORTGAGE5US,-0.53667262969589,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-17,5.48,MORTGAGE5US,-1.4388489208632946,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-24,5.68,MORTGAGE5US,3.649635036496337,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-01,5.73,MORTGAGE5US,0.8802816901408576,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-08,5.67,MORTGAGE5US,-1.0471204188481762,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-15,5.57,MORTGAGE5US,-1.7636684303350907,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-22,5.61,MORTGAGE5US,0.7181328545780976,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-29,5.62,MORTGAGE5US,0.17825311942958622,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-05,5.51,MORTGAGE5US,-1.957295373665486,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-12,5.7,MORTGAGE5US,3.4482758620689724,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-19,5.89,MORTGAGE5US,3.333333333333324,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-26,5.99,MORTGAGE5US,1.6977928692699582,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-03,5.78,MORTGAGE5US,-3.50584307178631,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-10,5.82,MORTGAGE5US,0.6920415224913501,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-17,5.8,MORTGAGE5US,-0.34364261168385674,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-24,6.16,MORTGAGE5US,6.206896551724143,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-31,6.07,MORTGAGE5US,-1.4610389610389587,NA,NA,NA,NA,NA,NA,NA,NA
2008-08-07,6.05,MORTGAGE5US,-0.32948929159803064,NA,NA,NA,NA,NA,NA,NA,NA
2008-08-14,6.02,MORTGAGE5US,-0.49586776859504544,NA,NA,NA,NA,NA,NA,NA,NA
2008-08-21,5.99,MORTGAGE5US,-0.4983388704318831,NA,NA,NA,NA,NA,NA,NA,NA
